"SourcePath","CU_ID","CU_HASH","Included","Dest","Handling","Score","Status","Reason"
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**機制定義與本質**::U280","58b63e273b96","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-58b63e273b96","ARCHIVED","1","PASS","structural-unit-archived"
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**觸發條件與運作機制**::U281","3367662d8a40","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-3367662d8a40","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**觸發條件與運作機制**::U282","fa9f137ce047","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-fa9f137ce047","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**觸發條件與運作機制**::U283","f3eac2453215","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-f3eac2453215","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**觸發條件與運作機制**::U284","8a56d8dc297e","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-8a56d8dc297e","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**觸發條件與運作機制**::U285","a9066dfede29","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-a9066dfede29","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**觸發條件與運作機制**::U286","6412f9f392f8","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-6412f9f392f8","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**觸發條件與運作機制**::U287","c74546457aaf","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-c74546457aaf","REPHRASED","0.9","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**觸發條件與運作機制**::U288","58b63e273b96","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-58b63e273b96","ARCHIVED","1","PASS","structural-unit-archived"
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U289","a1098fbc0c1a","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-a1098fbc0c1a","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U290","0869725f4526","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-0869725f4526","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U291","c5e3fc7db059","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-c5e3fc7db059","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U292","bcf290f3f09c","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-bcf290f3f09c","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U293","6b8bd958941c","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-6b8bd958941c","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U294","156b465a1064","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-156b465a1064","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U295","0f20b59456b3","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-0f20b59456b3","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U296","9fb525d0e1a4","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-9fb525d0e1a4","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U297","58b63e273b96","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-58b63e273b96","ARCHIVED","1","PASS","structural-unit-archived"
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U298","726a4f0b2e56","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-726a4f0b2e56","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U299","57ff7e373cef","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-57ff7e373cef","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U300","6023c6b66ce2","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-6023c6b66ce2","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U301","eabf5f16a7be","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-eabf5f16a7be","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U302","57925f1ea6fb","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-57925f1ea6fb","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U303","58b63e273b96","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-58b63e273b96","ARCHIVED","1","PASS","structural-unit-archived"
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U304","357be19b99f0","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-357be19b99f0","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U305","8956236d0510","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-8956236d0510","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U306","5de774da25b6","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-5de774da25b6","REPHRASED","0.88","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U307","188614d084e6","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-188614d084e6","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U308","6946542a5e60","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-6946542a5e60","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U309","4653c2c16e51","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-4653c2c16e51","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U310","4dba081abe56","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-4dba081abe56","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**對晴香心理的毀滅性影響**::U311","58b63e273b96","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-58b63e273b96","ARCHIVED","1","PASS","structural-unit-archived"
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**夢境場景的具體設計**::U312","f8f0de0cb106","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-f8f0de0cb106","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**夢境場景的具體設計**::U313","539622cd5eed","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-539622cd5eed","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**夢境場景的具體設計**::U314","809086b7629c","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-809086b7629c","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**夢境場景的具體設計**::U315","a4c8f39b582d","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-a4c8f39b582d","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**夢境場景的具體設計**::U316","6582982f1935","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-6582982f1935","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**夢境場景的具體設計**::U317","5a2fee96cc9b","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-5a2fee96cc9b","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**夢境場景的具體設計**::U318","ed5c5b4550dd","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-ed5c5b4550dd","REPHRASED","1","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**夢境場景的具體設計**::U319","24cb814a0f83","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-24cb814a0f83","REPHRASED","0.91","PASS",""
"backup/screenwriter/03_Worldview_Setting.md","03_Worldview_Setting::H**世界地理與勢力**/**世界哲學基礎：三位一體光譜 (The Trinity Spectrum)** ^trinity-spectrum/**零點滲漏（Zero Point Leakage）機制** ^零點滲漏/**夢境場景的具體設計**::U320","468ab8237f41","YES","legacy/source-backup-screenwriter-03-worldview-setting-md.md#cu-468ab8237f41","REPHRASED","1","PASS",""
